Id,ManufacturerId,MakeId
3754,9410,4027
3755,4094,4029
3756,12474,4030
3757,7879,4032
3758,10148,4035
3759,13537,4036
3761,8793,4044
3762,12156,4038
3763,9165,4039
3764,7030,4040
3765,9429,4041
3766,9899,2074
3767,7071,4043
3768,11465,4045
3769,5398,4046
3770,1393,4047
3771,4697,4048
3772,4710,4049
3773,8991,4050
3774,13538,4051
3775,8477,4052
3776,2186,4053
3777,1404,4054
3778,2189,4055
3779,9464,4057
3780,12532,4058
3781,12820,4059
3782,9299,4060
3783,12181,4061
3784,10788,4062
3785,9516,4064
3787,1472,4067
3788,12675,4068
3789,13008,4069
3790,4861,4070
3791,8852,4071
3794,9554,4074
3795,10913,4075
3796,1416,4076
3797,8971,4077
3798,1405,4078
3800,13540,4063
3801,13541,4066
3802,9933,4080
3803,9631,4081
3804,9732,4082
3806,11882,4085
3807,13542,4079
3808,13543,4084
3809,4919,4086
3810,10459,4087
3811,10243,4088
3812,11737,4089
3813,8604,4090
3814,12429,4091
3815,9636,4092
3816,11220,4093
3817,10529,4094
3818,5480,4095
3819,1846,4096
3820,12877,4097
3821,1758,4099
3822,4266,4100
3823,9950,4101
3824,1406,4103
3825,9463,4104
3826,4590,4105
3827,4597,4106
3828,8473,4107
3829,5447,4108
3830,5502,4110
3831,7548,4111
3832,4244,1091
3833,4245,1091
3834,7774,4113
3835,3967,4114
3836,5413,4115
3837,13426,1212
3838,12956,4117
3839,1420,4118
3840,9469,4119
3841,9909,4120
3842,1761,4121
3843,12447,4122
3844,8888,4123
3845,12419,4124
3846,10244,4125
3847,7059,4126
3857,13045,4136
3858,9895,1912
3859,11819,4137
3860,9585,4138
3861,3946,4139
3862,10628,4140
3863,5522,4141
3864,7703,4142
3865,6855,4143
3866,1475,4144
3867,4255,4145
3868,4258,4146
3869,9480,4147
3870,10366,4148
3871,13545,4148
3872,1128,4148
3873,10901,4149
3874,1396,4150
3875,13546,4151
3876,1409,4152
3877,4265,4153
3878,5011,4154
3879,2025,4155
3880,5017,4156
3881,8723,4157
3882,12651,4158
3883,10322,4159
3884,9925,4160
3885,13548,4161
3886,10305,3796
3887,984,4162
3888,9659,4163
3889,11599,4164
3890,10461,4165
3891,13549,4166
3892,12465,4167
3893,4934,4168
3894,9936,4169
3895,7659,4170
3896,7007,4171
3897,9974,4172
3899,6910,4174
3900,7662,4175
3901,7024,4176
3902,7759,4177
3903,1668,4178
3904,5657,462
3905,9709,4181
3906,12588,4182
3907,12974,4183
3908,12604,4184
3909,6174,4185
3910,9769,4186
3911,9842,4187
3912,4819,4188
3913,12982,4189
3914,4957,4190
3915,8952,4191
3916,6447,4192
3918,9939,4194
3919,13439,4195
3920,5780,4197
3921,9940,4198
3922,13135,4199
3924,11386,4202
3925,1397,4203
3926,9669,4204
3927,12499,4205
3929,4002,4206
3930,8578,4208
3931,9700,4209
3932,3654,4210
3933,3655,4211
3934,3661,4212
3935,1418,4214
3936,1421,4215
3937,3488,4216
3938,12710,4217
3939,3140,4218
3940,3142,4219
3942,3146,4220
3943,6877,4221
3944,6877,4222
3945,6877,4223
3946,6877,4224
3947,6877,4225
3948,6877,4226
3949,11619,4227
3950,13552,4228
3951,13553,4229
3952,9422,4230
3953,4199,4231
3954,4126,4238
3955,3499,4236
3956,9668,4239
3957,2326,4234
3958,10224,4233
3959,13554,4232
3960,13338,1300
3961,6000,4240
3962,3457,4241
3963,8131,4242
3964,2444,4243
3965,9760,4244
3966,6165,4245
3967,1695,4246
3968,6660,4247
3969,13555,4248
3970,8475,4249
3971,8307,4250
3972,8309,4251
3973,1419,4252
3974,2796,4253
3975,2800,4254
3976,9477,4255
3977,9354,4256
3979,11354,4259
3980,13556,4258
3981,13557,509
3982,13557,3415
3984,13559,4261
3985,6010,4263
3986,4189,4264
3987,7860,4265
3988,2884,4266
3989,2888,4267
3990,11353,4268
3991,13557,4269
3992,13560,4262
3993,11316,4270
3994,2356,4271
3995,13561,4272
3996,2712,4273
3997,9231,4275
3998,5961,4276
3999,2969,4277
4000,9237,4278
4001,2978,4279
4002,8565,4280
4003,3409,4281
4004,13562,4274
4005,10056,4282
4006,4615,4283
4009,3296,4285
4011,11196,4286
4012,2891,4287
4013,13563,4288
4014,9195,4289
4015,3368,4290
4016,13396,4292
4017,10298,4293
4018,3825,4294
4019,3417,4295
4020,9372,4296
4022,9084,4297
4023,1401,4298
4024,8100,4300
4025,9482,4301
4026,9690,4302
4027,10235,4303
4028,8694,4304
4029,8489,4305
4030,8489,4306
4031,4515,4307
4032,3028,2970
4033,11359,4315
4034,11894,4308
4035,9483,4309
4036,11141,4310
4037,11397,4311
4038,9667,4312
4039,13436,4316
4040,9474,4318
4041,13565,4319
4042,8165,4320
4043,11782,4321
4044,9672,4322
4045,3316,4323
4046,3431,4324
4047,3475,4325
4048,8767,4326
4049,13034,596
4050,3970,4328
4051,13575,4330
4052,13576,4331
4053,13413,4329
4054,13577,4333
4055,10611,4335
4056,984,509
4057,9698,4337
4058,9012,4338
4059,4362,4339
4060,8839,4340
4061,12374,4341
4062,9235,4342
4063,13596,4343
4064,3003,4344
4066,3000,4346
4067,2747,4350
4068,6875,4351
4069,6389,4354
4070,2841,4355
4071,9489,4357
4072,11143,4358
4073,11167,4359
4074,13597,4360
4075,13598,4356
4076,13599,4353
4077,11121,4349
4078,11198,4347
4079,13610,4348
4081,4984,4363
4082,13627,4365
4083,10617,4366
4084,10163,4367
4085,13638,4368
4086,11351,4369
4087,2857,4370
4088,5899,4371
4089,1423,4372
4090,2867,4373
4091,8841,4374
4092,8842,4375
4093,2863,4376
4094,9673,4385
4095,10680,4384
4096,9461,4382
4097,11655,4381
4098,6687,4380
4099,5917,4379
4100,12078,4378
4101,5915,4377
4102,11514,4377
4103,1425,4386
4104,9658,4387
4105,10817,4388
4106,3185,4389
4107,13660,4391
4108,13661,4392
4109,13662,4393
4110,10066,2476
4111,9476,3652
4112,10579,4396
4113,3890,4397
4114,7581,4399
4115,1403,4400
4116,8137,4401
4117,9907,4402
4118,2323,4404
4119,7873,4403
4120,3756,4405
4121,11604,4406
4122,8071,4407
4123,8050,4408
4124,1464,4409
4125,8371,4410
4126,8376,4411
4127,8250,4412
4128,9459,4413
4129,4202,4414
4130,8488,4415
4131,4223,4417
4132,13823,4416
4133,9675,4418
4135,9924,4420
4136,6679,4421
4137,9387,4422
4138,9391,4423
4139,8499,4424
4140,10791,4426
4141,9927,4428
4142,9607,4429
4143,13828,4427
4144,11084,4434
4145,11771,4433
4146,9661,4432
4147,9458,4431
4148,3824,4430
4149,1372,4435
4150,11739,4436
4151,9218,4437
4152,10915,4438
4153,11489,4439
4154,9849,4440
4155,1589,4441
4156,10071,4442
4157,9928,4443
4158,6413,4444
4159,11805,4445
4160,9538,4446
4161,1379,4447
4162,9404,4449
4163,9862,4450
4164,9867,4451
4165,10302,4452
4166,11236,4453
4167,2017,4455
4168,10557,4456
4169,7552,4458
4171,3237,4466
4172,7765,4465
4173,5964,4464
4174,2316,4463
4175,7023,4462
4176,8524,4461
4177,8881,4469
4178,13843,4473
4179,13844,4317
4181,13846,4470
4182,11823,4474
4184,13850,4425
4185,5935,4477
4186,6372,4478
4187,11977,4479
4188,7363,4494
4189,10295,4493
4190,6418,4492
4191,10491,4491
4192,1335,4490
4193,9208,4488
4194,11392,4487
4195,1499,4486
4196,13435,4485
4197,11899,4484
4198,10754,4483
4199,7614,4482
4200,8448,4481
4201,6200,4480
4202,8860,4496
4203,7199,4497
4204,7756,4498
4205,13434,4499
4206,6832,4500
4208,9070,4502
4209,7640,4503
4211,1582,4505
4212,6563,4506
4213,1028,4507
4214,10744,4511
4215,10315,4510
4216,7724,4509
4217,10002,4508
4218,11248,4512
4219,5066,4517
4221,4461,4515
4222,3522,4514
4223,9491,4518
4224,9270,4519
4225,5443,450
4226,11030,4522
4227,10770,4523
4228,10346,4524
4229,11557,4525
4230,11836,4526
4231,11843,4529
4232,11838,4528
4233,11837,4527
4236,11844,4541
4237,11846,4540
4238,11850,4539
4239,11852,4538
4240,11853,4537
4241,11854,4536
4242,11987,4535
4243,11988,4534
4244,11989,4533
4245,11991,4532
4246,10211,4542
4247,11039,4543
4248,12016,4552
4249,12011,4551
4251,12006,4549
4252,11999,4548
4253,11997,4547
4254,11995,4546
4255,11994,4545
4258,1173,4553
4259,12023,4557
4260,12022,4556
4261,12018,4555
4262,12017,4554
4265,12590,4562
4266,12936,4564
4267,13397,4565
4268,13522,4567
4269,13566,4568
4270,13567,4569
4272,13570,4571
4273,13571,4572
4274,13574,4573
4275,13578,4574
4276,13586,4575
4277,13587,4576
4278,13588,4577
4279,13589,4578
4280,13579,1228
4281,13590,4579
4282,13592,4580
4283,13594,4581
4284,13601,4582
4285,13604,4583
4286,13605,4584
4287,13606,4585
4288,13607,4586
4289,13619,4590
4290,13616,4587
4291,13615,4588
4292,13608,4589
4293,13612,4591
4294,13611,4592
4295,13644,4593
4296,13643,4594
4297,13636,4595
4298,13635,4596
4299,13634,4597
4300,13633,4598
4301,13631,4599
4303,13981,4601
4304,10763,4602
4305,13647,4603
4306,13648,4604
4307,13649,4605
4308,13650,4606
4309,13652,4607
4310,13657,4608
4311,13659,4609
4312,13663,4610
4313,13664,4611
4314,13665,4612
4315,5744,4613
4316,13682,4614
4317,13681,4615
4318,13670,4616
4319,13669,4617
4320,13667,4618
4321,13666,4619
4323,13983,583
4325,2274,4260
4326,13683,4620
4327,13700,4621
4328,13701,4622
4329,13704,4623
4330,13707,4624
4331,13708,4625
4332,13710,4626
4333,13712,4627
4334,13713,4628
4335,13714,4629
4336,13720,1725
4338,13724,4631
4339,13729,4632
4340,13731,4633
4341,2157,4634
4342,13733,4635
4343,13735,4645
4344,13736,4637
4345,13740,4638
4346,13748,4639
4347,13749,4640
4348,13750,4641
4349,13752,4642
4350,13753,4643
4351,13755,4644
4352,9952,4646
4353,8573,4653
4354,4970,4655
4355,13761,4652
4356,13766,4651
4357,13767,4650
4358,13768,4649
4359,13771,4648
4360,13772,4647
4361,3273,4656
4362,8772,4657
4363,5032,4658
4364,13785,4659
4365,13784,4660
4366,13783,4661
4367,13779,4662
4368,13778,4663
4369,13777,4664
4370,13774,4665
4371,13797,4666
4372,13794,4667
4373,13793,4668
4374,13792,4669
4376,13788,4671
4377,13787,4672
4378,13786,4673
4379,1075,448
4380,13800,4683
4381,13801,4682
4382,13802,4681
4383,13804,4680
4384,13805,4679
4385,13806,4678
4386,13807,4677
4388,13810,4675
4389,13812,4674
4390,13822,4684
4391,13821,4685
4392,13820,4686
4393,13818,4687
4394,13817,4688
4395,13816,4689
4396,13814,4690
4397,13813,4691
4398,13827,4699
4399,13829,4698
4400,13831,4697
4401,13832,4696
4402,13834,4695
4403,13835,4694
4404,13839,4692
4405,13848,4708
4406,13853,4707
4407,13855,4706
4408,13857,4705
4409,13859,4704
4410,13860,4703
4411,13861,4702
4412,13879,4701
4413,13881,4713
4414,13888,4712
4415,13891,4711
4416,13897,4710
4417,13912,4709
4418,11842,4714
4419,13994,4720
4420,13995,4721
4421,11996,639
4422,12019,4723
4423,13996,4724
4424,13997,4725
4425,13998,4726
4426,13999,4727
4427,14000,4728
4429,14006,4730
4430,14007,4731
4431,14008,1990
4432,14009,4733
4433,14010,4734
4434,14011,4735
4435,14012,4736
4438,13759,4742
4439,13928,4741
4440,13918,4743
4442,5368,4745
4443,7342,4746
4444,7337,4748
4445,6815,4749
4446,7341,4750
4447,7340,4751
4448,13868,4752
4450,13864,4757
4451,14098,4758
4452,4368,3758
4453,3837,4759
4455,1575,4760
4456,12474,4761
4457,14225,4762
4458,1131,565
4459,14333,4763
4460,14235,1477
4461,11105,4764
4462,14646,4765
4463,999,467
4464,9850,4766
4465,14678,460
4466,7176,4767
4467,14146,4768
4468,13914,4754
4471,11728,4770
4472,6919,4771
4473,10918,4772
4474,13989,4773
4475,9676,4774
4476,2522,4775
4477,14042,4776
4478,9642,2954
4479,9113,4778
4480,6691,3863
4481,14139,4779
4482,14002,4780
4483,5183,4782
4484,6520,4783
4485,14013,4784
4486,10550,4785
4487,14005,4786
4488,1958,4787
4489,13966,4788
4490,13935,4789
4491,4839,4790
4492,13916,4791
4493,13917,4792
4494,4825,4793
4495,14023,4794
4496,13952,4795
4497,9789,4797
4498,13089,4798
4499,5058,4799
4500,1941,4800
4501,2417,4801
4502,3277,4802
4503,1024,4512
4504,12021,4803
4505,14447,4718
4506,14421,4806
4507,14420,4807
4508,11349,4808
4509,14367,4809
4510,13583,4810
4511,14202,4811
4512,14275,4812
4513,14318,4813
4514,14227,4814
4515,14219,4815
4516,14201,4816
4517,14213,4817
4518,4720,4818
4519,9371,4819
4520,12353,4820
4521,6700,4821
4522,13352,1287
4523,13991,1898
4524,13986,4823
4525,13985,4824
4526,14003,4825
4527,5045,4826
4528,13923,4827
4529,13923,4828
4530,13930,4829
4531,13938,3297
4532,13909,4831
4533,12252,4796
4534,14090,4832
4535,14122,4833
4536,14057,4834
4537,14057,4835
4539,14119,4837
4540,14192,4838
4541,12243,4839
4545,12164,3285
4546,12164,4521
4547,12164,4840
4548,13982,4841
4549,13982,484
4550,13982,564
4551,6798,4843
4552,6798,4842
4553,6798,4844
4554,13972,4845
4555,13081,4846
4556,14508,4847
4558,14460,4849
4559,14916,4850
4560,14605,4851
4561,14627,4852
4562,7156,4853
4563,14711,4854
4564,14716,4855
4565,14718,4856
4566,14862,4857
4567,6691,4858
4568,14951,4859
4570,14962,2756
4571,13702,568
4572,4571,4862
4573,14971,3888
4574,5724,4448
4575,13658,4864
4576,13658,2228
4577,7650,4865
4578,15002,4866
4579,1439,4868
4580,15002,4867
4581,15002,4869
4582,14939,4870
4583,10820,4871
4584,15022,3888
4585,1041,492
4586,14885,4872
4587,14236,4737
4588,15066,4873
4589,15082,4874
4590,15092,4875
4592,1088,515
4593,14282,4876
4594,15126,4877
4595,15139,471
4596,15139,469
4597,1075,572
4598,14659,4878
4599,14965,4879
4600,15168,4880
4601,9639,4881
4602,15137,4883
4604,15162,4885
4605,15068,4886
4606,10828,4887
4607,14698,4888
4608,9149,570
4609,9149,4889
4610,9149,4892
4611,15171,474
4612,15160,4894
4613,15014,4895
4614,13602,4896
4615,15150,4897
4616,15133,4899
4617,15153,4900
4618,15143,4901
4620,13517,4903
4621,15135,4904
4622,14756,4905
4623,15134,4906
4624,15128,4907
4625,14915,4908
4626,15131,4909
4627,14159,4910
4628,7793,4911
4629,15123,4912
4630,14985,4913
4632,15112,1890
4633,13677,4915
4634,15109,4916
4635,15108,4917
4636,14828,4919
4638,15096,4921
4639,15095,4922
4640,15086,4924
4641,5719,4925
4642,2354,4926
4643,15070,4928
4644,15063,4930
4645,15064,4932
4646,13315,4933
4647,15057,4934
4648,15056,4939
4649,15016,4940
4650,11577,4941
4651,11577,4942
4652,11577,4943
4653,11577,4944
4654,11577,4945
4655,14981,4946
4656,15021,4947
4657,15007,4948
4658,15009,4949
4659,15015,4950
4660,13803,4951
4661,14979,4952
4662,15006,4955
4663,15006,4954
4664,15006,4953
4665,15005,4956
4666,15013,4957
4667,1605,4958
4668,15008,4960
4669,14212,4961
4670,15004,4962
4671,14859,4963
4672,14859,3924
4673,14859,4965
4674,14859,4966
4675,15001,4967
4676,14998,4968
4678,14992,4969
4679,14817,4970
4680,14983,4973
4681,14968,4974
4682,14964,4975
4683,14961,4976
4684,14956,4977
4685,14946,4979
4686,14952,4980
4687,14950,4981
4688,14937,4983
4689,14679,4984
4690,14938,4986
4691,14919,4987
4692,14033,4989
4693,14871,4990
4694,14854,4991
4695,14863,4992
4696,14793,4994
4697,10038,4090
4698,14827,4995
4699,14842,4996
4700,14825,4997
4701,14778,4998
4702,4144,4999
4703,14664,5001
4704,14700,5002
4705,14661,5003
4706,14652,5004
4707,8699,2957
4708,6826,5005
4709,6826,5006
4710,6826,5007
4711,14625,4128
4712,14625,5009
4713,14625,5010
4714,14625,5011
4715,14625,2404
4716,14625,5013
4717,2357,5014
4718,13827,5015
4719,14485,5016
4720,6854,5017
4721,14486,5018
4722,14688,5019
4723,15140,3336
4724,15140,5023
4725,10503,5024
4726,2984,5025
4727,12756,5026
4728,13311,5028
4729,4248,5029
4730,5725,5030
4731,2856,5031
4732,9392,5032
4733,4200,5033
4734,4750,5034
4735,12502,5035
4737,3191,5038
4738,12546,5039
4739,11472,5040
4740,10887,5041
4741,10887,5042
4742,4822,5043
4743,10097,5044
4744,13393,5045
4745,4561,5046
4746,1947,5047
4747,4479,483
4748,15105,5048
4749,9420,5049
4750,8288,5050
4751,8028,5053
4752,12933,5054
4753,8749,5055
4754,8387,5056
4755,1793,5057
4756,3934,5059
4757,12507,5060
4758,4575,5061
4759,2333,5062
4761,8141,5064
4764,3329,5066
4765,13446,5067
4766,13448,5068
4767,12446,5069
4768,13450,5071
4769,4729,5072
4770,3407,5073
4771,13449,5074
4772,13451,5075
4773,1897,5076
4774,2231,5077
4775,15320,5079
4776,14941,5080
4777,1034,5083
4778,15300,5084
4779,15188,5085
4780,12779,5086
4781,15172,5088
4782,12446,5087
4783,15178,5089
4784,4300,5090
4785,5735,5091
4786,14955,5094
4787,13442,5095
4788,13444,5096
4789,12856,5097
4790,13390,5099
4791,15169,5101
4792,9857,5100
4793,15190,5102
4794,15185,5103
4795,3049,5105
4796,15165,5106
4797,2832,5107
4798,7332,5108
4799,4251,5109
4802,15530,5111
4803,5004,5112
4804,5124,5113
4805,15532,5114
4806,13392,5115
4808,5519,5117
4809,9905,5119
4810,15187,5081
4811,3728,5120
4812,5925,5121
4813,13992,5122
4815,13016,5124
4816,5518,5125
4817,15427,5127
4818,13234,5128
4819,4549,5129
4820,5029,5130
4821,6040,5131
4822,1894,5132
4823,4569,5133
4824,5642,5134
4825,15509,5135
4826,1919,5136
4827,15513,5137
4828,5018,5138
4829,13054,5139
4830,5624,5140
4831,4634,5141
4832,4644,5142
4833,4532,5143
4834,13290,5144
4835,4722,5145
4836,2098,5146
4837,2106,5147
4838,12662,5148
4839,4086,5149
4840,4589,5150
4841,2138,5151
4842,3956,5152
4843,5259,5153
4844,8776,5154
4845,5651,5155
4846,5681,5156
4847,5686,5157
4848,2163,847
4849,5391,5159
4850,5399,5160
4851,4779,5161
4852,13308,5162
4853,4690,5163
4854,5536,5164
4855,5538,5165
4856,13318,5166
4857,5237,5167
4858,5240,5168
4859,2238,5169
4860,2247,5170
4861,5331,5172
4862,15519,5174
4863,5337,5173
4864,13244,5175
4865,13263,5176
4866,13269,5177
4867,13628,509
4868,13628,3415
4869,13628,4269
4870,15205,5179
4871,12421,5178
4872,1764,5180
4873,5153,5181
4874,9635,5182
4875,1838,5183
4876,12890,5184
4877,1948,5185
4878,1876,5186
4879,9858,5188
4880,5190,5189
4881,12459,5190
4882,13215,5191
4883,12489,5192
4884,12600,5193
4885,1859,5195
4886,1865,5196
4887,12423,5197
4888,5781,5198
4889,3997,5199
4890,2940,5200
4892,4122,5203
4893,3834,5204
4895,8112,5206
4896,8130,5207
4897,2252,5208
4898,2457,5209
4899,7684,5210
4900,3754,5211
4901,4506,5212
4902,3375,5213
4903,3376,5214
4904,5754,5215
4905,3293,5216
4907,3449,5217
4908,10369,5220
4909,8170,5221
4910,4384,5223
4911,2649,5224
4912,3174,5225
4913,3133,5226
4914,2739,5227
4915,4302,5228
4916,5927,5230
4917,8731,5231
4918,8199,5232
4919,8373,5233
4920,2572,5234
4921,4431,5235
4922,4434,5236
4923,8734,5237
4924,2505,5238
4925,2506,5239
4926,4360,5240
4927,2728,5241
4928,3624,5242
4929,2864,5243
4930,2866,5244
4931,2947,5246
4932,3071,5247
4933,3511,5248
4934,3518,5249
4935,3521,5250
4936,3272,5251
4937,3700,5252
4938,5939,5253
4939,10837,5254
4940,4220,5255
4941,2257,5256
4942,10281,5257
4943,14151,1563
4944,14508,4963
4945,9396,5259
4946,10996,5261
4947,10136,5262
4948,10328,5263
4949,11669,5264
4950,11036,5265
4951,15184,5266
4952,15551,5267
4953,4853,5268
4954,15576,5269
4955,15570,5270
4956,15617,5271
4957,15113,5272
4958,15531,5273
4959,15521,5274
4960,15540,5275
4961,15618,5276
4962,15660,5277
4963,6897,5278
4964,9307,5279
4965,15630,5279
4966,15535,5283
4967,15652,5286
4968,15587,5287
4969,15634,5288
4970,15584,5289
4971,4948,5290
4972,15555,5291
4973,15654,5292
4974,15672,5293
4975,10091,5294
4976,15173,5295
4977,15597,5297
4978,15657,5298
4979,15659,5299
4980,9718,564
4981,15528,5300
4983,14151,5301
4985,15538,3285
4986,15538,4892
4987,15538,5302
4991,14934,5305
4992,14934,3655
4993,15547,5309
4994,14773,5310
4995,1739,5311
4996,15557,5312
4997,15546,5315
4998,7346,5316
5000,14430,3859
5001,15380,3860
5002,1126,3859
5003,8937,566
5004,8937,567
5005,14861,5317
5006,13159,5318
5007,1083,448
5008,15093,5320
5009,15098,5321
5010,14282,499
5012,15712,498
5013,15549,5323
5014,14911,5324
5015,15527,5325
5016,994,496
5017,995,496
5018,1002,496
5020,15598,5326
5021,9000,5327
5022,3212,5328
5023,2353,5329
5024,4260,5330
5025,8330,5331
5026,2283,5332
5028,15102,5334
5030,10997,5337
5032,12698,5339
5033,12698,5340
5034,9166,5335
5035,13008,5341
5036,8091,5342
5037,3087,5343
5038,15727,5343
5040,2142,5345
5041,8150,5346
5042,12743,5347
5044,13875,5349
5045,15689,5350
5046,6440,5351
5047,2179,5352
5048,4805,5353
5050,3620,5355
5051,13655,5356
5052,3669,5357
5053,11071,5358
5055,8111,5360
5056,13819,5361
5057,14120,5362
5058,3545,517
5059,9617,5363
5060,15751,517
5061,15748,5364
5062,1041,460
5063,4974,5365
5064,15761,5367
5065,4734,5366
5068,15763,495
5069,1341,5368
5070,5794,5369
5071,15669,5370
5072,10797,1645
5073,10324,5371
5074,15585,5372
5075,15076,5374
5076,15795,478
5077,13841,3859
5078,15633,5375
5079,15726,5376
5080,3911,5377
5082,15667,5379
5083,15593,5380
5084,15836,5378
5085,15624,5381
5086,15842,5382
5087,15664,5383
5088,15213,5384
5089,15722,5386
5090,15724,5387
5091,15710,5388
5092,15687,5385
5093,15470,5389
5098,15650,5392
5099,12368,5393
5100,15696,5394
5101,15697,5395
5102,15846,1297
5103,15846,5396
5104,15680,5397
5105,1915,5398
5106,4855,5399
5107,15622,5400
5108,15678,5401
5109,15719,5402
5110,15704,5403
5111,15725,5404
5112,15683,5405
5113,15857,465
5114,15730,5406
5115,15699,5407
5116,15715,5408
5117,15749,5409
5118,15749,5410
5119,15746,5411
5120,10447,5412
5121,9413,5413
5122,15760,5414
5123,15779,5415
5124,6774,5416
5125,15755,5417
5126,15759,5418
5127,15801,5419
5128,15804,5420
5129,15728,5421
5130,15810,5422
5131,15739,5423
5132,13733,474
5133,13733,484
5134,13733,4841
5135,13733,566
5136,13733,564
5137,13733,5424
5138,15845,5425
5139,1015,5426
5140,15880,449
5141,15822,5427
5142,15806,5428
5143,14953,5429
5144,15780,5430
5145,13733,510
5146,13733,5431
5147,15832,5432
5148,14914,485
5149,15886,485
5150,15887,485
5151,15888,5433
5152,15882,5434
5153,15882,5435
5154,15863,5436
5155,14844,5437
5156,15890,5438
5157,15894,5439
5158,15892,5440
5159,5256,5441
5160,5256,5442
5161,5564,5444
5162,15831,5445
5163,15828,5446
5164,15885,5447
5165,1171,1146
5166,1062,1146
5167,15119,5448
5168,15833,5449
5169,7035,5450
5170,15803,5451
5171,15756,5452
5172,15825,5453
5173,15744,5454
5174,15872,5458
5175,15872,2554
5176,15872,5457
5177,15872,5456
5178,15732,5463
5179,1171,5464
5180,5891,5465
5181,15903,5466
5182,15877,5467
5183,14678,5468
5184,15902,5469
5185,15835,5470
5186,15913,5471
5187,15904,5472
5188,15898,5473
5189,15868,5474
5190,15899,5475
5197,15919,5483
5198,15194,5484
5199,15900,5485
5200,13979,5486
5201,15363,5488
5202,5007,5489
5203,7999,5491
5204,7999,5493
5205,7999,5492
5206,15812,5494
5207,15751,5431
5208,15823,5497
5209,15775,5498
5210,15861,5499
5211,15917,5500
5212,15908,5501
5213,15931,5502
5214,15911,5503
5215,15912,5505
5216,15837,5506
5217,15858,5507
5218,15932,5509
5219,15906,5510
5220,12998,5511
5221,5380,5512
5222,4069,5513
5223,6852,5514
5224,9473,5516
5225,15177,5517
5226,1742,5518
5227,2600,5519
5228,2466,5520
5229,4007,5521
5230,4159,5522
5231,4876,5523
5232,4648,5524
5233,13194,5525
5234,5558,5527
5235,8557,5528
5236,6490,5529
5237,11305,5530
5238,13005,5531
5239,15176,5532
5240,2067,5533
5241,5677,5534
5242,10041,692
5243,10041,5534
5244,15938,5535
5245,8009,5537
5246,15422,5538
5247,3119,5539
5248,15837,4246
5249,15837,5540
5250,15945,5542
5251,15946,5543
5252,15947,5544
5253,15948,5545
5254,15949,5546
5255,15444,5517
5256,4048,5547
5257,15446,5548
5258,15459,5549
5259,15952,572
5260,15950,5550
5261,15141,5551
5262,13131,5552
5263,15416,5553
5264,15956,477
5265,15959,5554
5267,5201,5555
5268,15943,5556
5269,1052,2409
5270,2036,5557
5271,15837,2014
5272,15958,5558
5273,15957,5559
5274,15944,5560
5275,15970,5561
5276,15936,5562
5277,15969,5563
5278,13854,5564
5279,15965,5565
5280,15960,5566
5281,15976,5567
5282,15934,5568
5283,15973,5569
5284,15975,5570
5285,4923,5571
5286,15438,5572
5287,15977,5573
5288,15963,5574
5289,15966,5575
5290,2220,5576
5291,15457,5577
5293,15984,481
5294,15964,5579
5295,9015,5580
5296,15985,5582
5297,1052,477
5298,6087,5583
5299,1478,2408
5300,1478,477
5301,1001,2408
5302,10129,5584
5303,1174,951
5304,15921,5585
5306,15996,5586
5307,15978,5587
5308,15997,5588
5309,15995,5589
5310,15983,5590
5311,15994,5591
5312,15993,5592
5313,3579,5594
5314,11978,5595
5315,16004,542
5316,16003,5596
5317,16000,5597
5318,15493,5598
5319,8291,5599
5320,5982,5600
5321,12831,5601
5322,4318,5602
5323,5345,5603
5324,12473,5604
5325,3713,5605
5326,4176,5606
5343,12558,5629
5344,8279,5630
5345,4609,5631
5346,12937,5632
5347,12937,5633
5348,12937,5634
5349,12937,5635
5350,12937,5636
5351,3598,5637
5352,12936,5642
5353,12936,5647
5354,12936,5648
5355,12936,5646
5356,12936,5645
5357,12936,5640
5358,12936,5638
5359,12936,5641
5360,12936,5649
5361,4512,5650
5362,4820,5651
5363,8101,5652
5364,4780,5653
5365,16009,5654
5366,14671,5655
5367,16022,5656
5368,996,5657
5369,15915,5658
5370,7387,5660
5371,16053,5661
5374,16055,5667
5375,4368,5669
5376,5386,5670
5377,16024,5671
5378,16064,5672
5379,15816,5673
5380,16026,5674
5381,15713,5675
5382,4395,5676
5384,8890,5679
5385,8890,3864
5386,1052,476
5387,5065,5680
5388,2907,3986
5389,8197,5682
5393,3284,490
5394,3247,490
5395,1001,490
5396,16077,5683
5397,16077,3459
5398,5943,5684
5399,16078,5685
5400,16079,5686
5401,16081,5687
5402,10999,5688
5403,16082,5689
5404,16083,5690
5405,16084,5691
5406,16085,5692
5407,16086,5693
5408,16087,5694
5409,16103,5695
5410,16104,5696
5411,16105,5697
5412,16106,5698
5413,16107,5699
5414,16108,5700
5415,16109,5701
5416,16094,5702
5417,16110,5703
5418,16112,5705
5419,16114,5706
5420,16115,5707
5421,16116,5708
5422,16117,5709
5423,16118,5710
5424,16123,460
5425,16130,5711
5426,16131,5712
5427,16132,5713
5428,1034,5714
5429,16134,5715
5430,16135,5716
5432,10302,3816
5433,10427,3816
5434,16136,5718
5435,16138,5719
5436,16139,5720
5437,16140,5721
5438,16145,5722
5439,16146,5723
5440,16148,5724
5441,16149,5725
5442,16150,5726
5443,16151,5727
5444,16151,5729
5445,16151,5728
5446,16152,5730
5447,16153,5731
5448,16154,5732
