Id,MakeId,ModelId,CreatedOn,UpdatedOn
13079,476,14766,NULL,NULL
13080,476,14767,NULL,NULL
13083,564,14770,NULL,NULL
13084,564,14771,NULL,NULL
13085,476,14772,NULL,NULL
13086,449,14773,NULL,NULL
13087,449,14774,NULL,NULL
13088,449,14775,NULL,NULL
13089,5669,14776,NULL,NULL
13090,5669,14777,NULL,NULL
13091,5670,14778,NULL,NULL
13092,5671,14779,NULL,NULL
13093,5672,14780,NULL,NULL
13094,5673,14781,NULL,NULL
13096,5674,14783,NULL,NULL
13097,5675,14784,NULL,NULL
13098,1768,14785,NULL,NULL
13099,1768,14786,NULL,NULL
13100,1768,14787,NULL,NULL
13101,5676,14788,NULL,NULL
13102,474,14789,NULL,NULL
13103,474,14790,NULL,NULL
13104,474,14791,NULL,NULL
13105,474,14792,NULL,NULL
13106,474,14793,NULL,NULL
13107,474,14794,NULL,NULL
13108,474,14795,NULL,NULL
13109,474,14796,NULL,NULL
13110,474,14797,NULL,NULL
13112,474,14799,NULL,NULL
13113,474,14800,NULL,NULL
13114,474,14801,NULL,NULL
13116,474,14803,NULL,NULL
13117,474,14804,NULL,NULL
13118,474,14805,NULL,NULL
13119,474,14806,NULL,NULL
13120,474,14807,NULL,NULL
13121,474,14808,NULL,NULL
13122,474,14809,NULL,NULL
13123,474,14810,NULL,NULL
13124,474,14811,NULL,NULL
13125,509,14812,NULL,NULL
13126,474,14813,NULL,NULL
13127,509,14814,NULL,NULL
13128,509,14815,NULL,NULL
13129,509,14816,NULL,NULL
13130,509,14817,NULL,NULL
13131,509,14818,NULL,NULL
13132,509,14819,NULL,NULL
13133,509,14820,NULL,NULL
13135,474,14822,NULL,NULL
13136,474,14823,NULL,NULL
13138,474,14825,NULL,NULL
13139,474,14826,NULL,NULL
13140,474,14827,NULL,NULL
13141,474,14828,NULL,NULL
13142,452,14829,NULL,NULL
13144,476,14831,NULL,NULL
13145,476,14832,NULL,NULL
13146,3864,14833,NULL,NULL
13147,3864,14834,NULL,NULL
13148,3864,14835,NULL,NULL
13149,3864,14836,NULL,NULL
13150,3864,14837,NULL,NULL
13151,3864,14838,NULL,NULL
13152,3864,14839,NULL,NULL
13153,3864,14840,NULL,NULL
13154,3864,14841,NULL,NULL
13155,3864,14842,NULL,NULL
13156,3864,14843,NULL,NULL
13157,3864,14844,NULL,NULL
13158,3864,14845,NULL,NULL
13159,3864,14846,NULL,NULL
13160,5679,14847,NULL,NULL
13161,5679,14848,NULL,NULL
13162,5679,14849,NULL,NULL
13163,5679,14850,NULL,NULL
13164,5679,14851,NULL,NULL
13165,5679,14852,NULL,NULL
13166,5679,14853,NULL,NULL
13167,5679,14854,NULL,NULL
13168,5679,14855,NULL,NULL
13169,5679,14856,NULL,NULL
13170,5679,14857,NULL,NULL
13171,5679,14858,NULL,NULL
13172,5679,14859,NULL,NULL
13173,5679,14860,NULL,NULL
13174,2409,14861,NULL,NULL
13175,2409,14862,NULL,NULL
13177,476,14864,NULL,NULL
13178,474,14865,NULL,NULL
13179,474,14866,NULL,NULL
13180,474,14867,NULL,NULL
13181,476,14868,NULL,NULL
13182,476,14869,NULL,NULL
13183,5680,14870,NULL,NULL
13184,483,14871,NULL,NULL
13185,2536,14872,NULL,NULL
13186,2536,14873,NULL,NULL
13187,2536,14874,NULL,NULL
13188,2536,14875,NULL,NULL
13189,2536,14876,NULL,NULL
13190,2536,14877,NULL,NULL
13191,2536,14878,NULL,NULL
13192,2536,14879,NULL,NULL
13193,2536,14880,NULL,NULL
13194,2536,14881,NULL,NULL
13195,3986,14882,NULL,NULL
13196,3986,14883,NULL,NULL
13197,3986,14884,NULL,NULL
13198,3986,14885,NULL,NULL
13199,3986,14886,NULL,NULL
13200,3986,14887,NULL,NULL
13201,3986,14888,NULL,NULL
13202,3986,14889,NULL,NULL
13203,3986,14890,NULL,NULL
13204,3986,14891,NULL,NULL
13205,3986,14892,NULL,NULL
13206,3986,14893,NULL,NULL
13207,3986,14894,NULL,NULL
13208,3986,14895,NULL,NULL
13209,3986,14896,NULL,NULL
13210,5682,14897,NULL,NULL
13211,5683,14898,NULL,NULL
13212,5684,14899,NULL,NULL
13213,5685,14900,NULL,NULL
13214,5686,14901,NULL,NULL
13215,1077,14902,NULL,NULL
13216,1077,14903,NULL,NULL
13217,1077,14904,NULL,NULL
13218,483,14905,NULL,NULL
13219,5687,14906,NULL,NULL
13220,5688,14907,NULL,NULL
13222,5690,14909,NULL,NULL
13223,5691,14910,NULL,NULL
13225,5693,14912,NULL,NULL
13226,5694,14913,NULL,NULL
13227,5695,14914,NULL,NULL
13228,5696,14915,NULL,NULL
13229,5697,14916,NULL,NULL
13230,5698,14917,NULL,NULL
13232,5700,14919,NULL,NULL
13233,5701,14920,NULL,NULL
13234,5702,14921,NULL,NULL
13235,5703,14922,NULL,NULL
13236,5705,14923,NULL,NULL
13237,5706,14924,NULL,NULL
13238,5707,14925,NULL,NULL
13239,5708,14926,NULL,NULL
13240,483,14927,NULL,NULL
13241,5709,14928,NULL,NULL
13242,5710,14929,NULL,NULL
13243,460,14930,NULL,NULL
13244,5711,14931,NULL,NULL
13245,5712,14932,NULL,NULL
13246,5713,14933,NULL,NULL
13247,5714,14934,NULL,NULL
13248,5714,14935,NULL,NULL
13249,5714,14936,NULL,NULL
13250,5715,14937,NULL,NULL
13251,5716,14938,NULL,NULL
13252,476,14939,NULL,NULL
13253,5718,14940,NULL,NULL
13254,5719,14941,NULL,NULL
13255,5720,14942,NULL,NULL
13256,5721,14943,NULL,NULL
13257,5722,14944,NULL,NULL
13263,5724,14950,NULL,NULL
13264,5725,14951,NULL,NULL
13265,5726,14952,NULL,NULL
13266,5727,14953,NULL,NULL
13267,1429,14954,NULL,NULL
13268,4221,14955,NULL,NULL
13269,4222,14956,NULL,NULL
13270,4223,14957,NULL,NULL
13271,4224,14958,NULL,NULL
13272,4225,14959,NULL,NULL
13273,4226,14960,NULL,NULL
13274,5727,14961,NULL,NULL
13275,5728,14962,NULL,NULL
13276,5728,14963,NULL,NULL
13277,5729,14964,NULL,NULL
13278,5729,14965,NULL,NULL
13280,5730,14967,NULL,NULL
13282,476,14969,NULL,NULL
13283,5732,14970,NULL,NULL
13284,5732,14971,NULL,NULL
13286,5732,14973,NULL,NULL
13287,5732,14974,NULL,NULL
13288,5732,14975,NULL,NULL
13289,5732,14976,NULL,NULL
13290,5732,14977,NULL,NULL
13291,483,14978,NULL,NULL
13292,483,14979,NULL,NULL
13293,5735,14980,NULL,NULL
13294,5736,14981,NULL,NULL
13295,5737,14982,NULL,NULL
13296,5738,14983,NULL,NULL
13297,5739,14984,NULL,NULL
13298,5740,14985,NULL,NULL
13299,5741,14986,NULL,NULL
13300,5742,14987,NULL,NULL
13301,5743,14988,NULL,NULL
13302,5744,14989,NULL,NULL
13303,5744,14990,NULL,NULL
13304,5744,14991,NULL,NULL
13305,5744,14992,NULL,NULL
13306,5744,14993,NULL,NULL
13307,5744,14994,NULL,NULL
13308,5745,14995,NULL,NULL
13309,5746,14996,NULL,NULL
13310,5747,14997,NULL,NULL
13311,5749,14998,NULL,NULL
13312,5751,14999,NULL,NULL
13313,5752,15000,NULL,NULL
13314,5753,15001,NULL,NULL
13316,476,15003,NULL,NULL
13317,5755,15004,NULL,NULL
13318,5755,15005,NULL,NULL
13319,5755,15006,NULL,NULL
13320,5755,15007,NULL,NULL
13321,5755,15008,NULL,NULL
13322,5755,15009,NULL,NULL
13323,5755,15010,NULL,NULL
13324,5755,15011,NULL,NULL
13325,5755,15012,NULL,NULL
13326,5755,15013,NULL,NULL
13327,5755,15014,NULL,NULL
13328,5755,15015,NULL,NULL
13329,5755,15016,NULL,NULL
13330,5755,15017,NULL,NULL
13331,5755,15018,NULL,NULL
13332,5755,15019,NULL,NULL
13335,5755,15022,NULL,NULL
13336,5755,15023,NULL,NULL
13338,5755,15025,NULL,NULL
13339,5755,15026,NULL,NULL
13340,5755,15027,NULL,NULL
13341,5755,15028,NULL,NULL
13342,5755,15029,NULL,NULL
13343,5755,15030,NULL,NULL
13346,5758,15033,NULL,NULL
13347,5759,15034,NULL,NULL
13348,5759,15035,NULL,NULL
13349,5759,15036,NULL,NULL
13350,5759,15037,NULL,NULL
13351,5759,15038,NULL,NULL
13352,5760,15039,NULL,NULL
13353,5760,15040,NULL,NULL
13354,510,15041,NULL,NULL
13355,510,15042,NULL,NULL
13356,510,15043,NULL,NULL
13357,510,15044,NULL,NULL
13358,510,15045,NULL,NULL
13359,510,15046,NULL,NULL
13360,510,15047,NULL,NULL
13361,510,15048,NULL,NULL
13362,510,15049,NULL,NULL
13363,510,15050,NULL,NULL
13364,510,15051,NULL,NULL
13365,510,15052,NULL,NULL
13366,510,15053,NULL,NULL
13367,510,15054,NULL,NULL
13368,510,15055,NULL,NULL
13369,476,15056,NULL,NULL
13370,510,15057,NULL,NULL
13371,510,15058,NULL,NULL
13372,510,15059,NULL,NULL
13373,510,15060,NULL,NULL
13375,510,15062,NULL,NULL
13376,510,15063,NULL,NULL
13377,510,15064,NULL,NULL
13378,510,15065,NULL,NULL
13379,510,15066,NULL,NULL
13380,510,15067,NULL,NULL
13381,510,15068,NULL,NULL
13382,510,15069,NULL,NULL
13384,565,15071,NULL,NULL
13386,483,15073,NULL,NULL
13387,483,15074,NULL,NULL
13388,5763,15075,NULL,NULL
13389,5764,15076,NULL,NULL
13390,5765,15077,NULL,NULL
13391,5766,15078,NULL,NULL
13392,5767,15079,NULL,NULL
13393,5768,15080,NULL,NULL
13394,5769,15081,NULL,NULL
13395,5769,15082,NULL,NULL
13396,476,15083,NULL,NULL
13397,510,15084,NULL,NULL
13398,5771,15085,NULL,NULL
13399,483,15086,NULL,NULL
13400,5772,15087,NULL,NULL
13401,2409,15088,NULL,NULL
13402,2409,15089,NULL,NULL
13403,483,15090,NULL,NULL
13404,3115,15091,NULL,NULL
13405,5773,15092,NULL,NULL
13406,3115,15093,NULL,NULL
13407,5773,15094,NULL,NULL
13408,3115,15095,NULL,NULL
13409,5773,15096,NULL,NULL
13410,3115,15097,NULL,NULL
13411,5773,15098,NULL,NULL
13412,3115,15099,NULL,NULL
13413,5773,15100,NULL,NULL
13414,3115,15101,NULL,NULL
13415,5773,15102,NULL,NULL
13416,3115,15103,NULL,NULL
13417,5773,15104,NULL,NULL
13418,3115,15105,NULL,NULL
13419,5773,15106,NULL,NULL
13420,3115,15107,NULL,NULL
13421,5773,15108,NULL,NULL
13422,3115,15109,NULL,NULL
13423,5773,15110,NULL,NULL
13424,3115,15111,NULL,NULL
13425,5773,15112,NULL,NULL
13426,3115,15113,NULL,NULL
13427,5773,15114,NULL,NULL
13428,3115,15115,NULL,NULL
13429,5773,15116,NULL,NULL
13430,3115,15117,NULL,NULL
13431,5773,15118,NULL,NULL
13432,3115,15119,NULL,NULL
13433,5773,15120,NULL,NULL
13434,3115,15121,NULL,NULL
13435,5773,15122,NULL,NULL
13436,2409,15123,NULL,NULL
13437,476,15124,NULL,NULL
13438,1527,15125,NULL,NULL
13439,1527,15126,NULL,NULL
13440,1527,15127,NULL,NULL
13441,1527,15128,NULL,NULL
13442,5774,15129,NULL,NULL
13443,5775,15130,NULL,NULL
13444,477,15131,NULL,NULL
13446,5777,15133,NULL,NULL
13448,5779,15135,NULL,NULL
13449,5780,15136,NULL,NULL
13450,5781,15137,NULL,2025-09-09 13:01:47.390
13451,5782,15138,NULL,NULL
13452,5784,15139,NULL,NULL
13453,5784,15140,NULL,NULL
13454,5784,15141,NULL,NULL
13455,5784,15142,NULL,NULL
13456,5784,15143,NULL,NULL
13457,5784,15144,NULL,NULL
13458,5784,15145,NULL,NULL
13459,5784,15146,NULL,NULL
13460,5784,15147,NULL,NULL
13461,5784,15148,NULL,NULL
13462,5784,15149,NULL,NULL
13463,5784,15150,NULL,NULL
13464,5784,15151,NULL,NULL
13465,5784,15152,NULL,NULL
13466,5784,15153,NULL,NULL
13470,5784,15157,NULL,NULL
13471,5553,15158,NULL,NULL
13472,5785,15159,NULL,NULL
13473,460,15160,NULL,NULL
13477,2166,15164,NULL,NULL
13478,2166,15165,NULL,NULL
13479,2166,15166,NULL,NULL
13480,5789,15167,NULL,NULL
13482,5791,15169,NULL,NULL
13483,5795,15170,NULL,NULL
13484,5794,15171,NULL,NULL
13485,5796,15172,NULL,NULL
13486,5797,15173,NULL,NULL
13488,5069,15175,NULL,NULL
13489,5069,15176,NULL,NULL
13490,5069,15177,NULL,NULL
13491,5069,15178,NULL,NULL
13492,5069,15179,NULL,NULL
13493,5069,15180,NULL,NULL
13494,5069,15181,NULL,NULL
13495,5069,15182,NULL,NULL
13496,5069,15183,NULL,NULL
13497,5069,15184,NULL,NULL
13498,5069,15185,NULL,NULL
13499,5069,15186,NULL,NULL
13501,5803,15188,NULL,NULL
13502,5804,15189,NULL,NULL
13503,5805,15190,NULL,NULL
13504,5806,15191,NULL,NULL
13506,5807,15193,NULL,NULL
13507,460,15194,NULL,NULL
13508,460,15195,NULL,NULL
13509,5808,15196,NULL,2025-08-25 10:30:01.127
13510,460,15197,NULL,NULL
13511,460,15198,NULL,NULL
13512,4120,15199,NULL,NULL
13513,4120,15200,NULL,NULL
13514,4120,15201,NULL,NULL
13515,4120,15202,NULL,NULL
13516,460,15203,NULL,NULL
13517,460,15204,NULL,NULL
13518,460,15205,NULL,NULL
13519,460,15206,NULL,NULL
13521,460,15208,NULL,NULL
13522,460,15209,NULL,NULL
13523,474,15210,NULL,NULL
13524,5809,15211,NULL,NULL
13525,5810,15212,NULL,NULL
13526,5811,15213,NULL,NULL
13527,5812,15214,NULL,NULL
13528,5813,15215,NULL,NULL
13529,5814,15216,NULL,NULL
13530,5815,15217,NULL,NULL
13531,5816,15218,NULL,NULL
13532,5817,15219,NULL,NULL
13533,5818,15220,NULL,NULL
13534,5819,15221,NULL,NULL
13535,5820,15222,NULL,NULL
13536,460,15223,NULL,NULL
13537,5821,15224,NULL,NULL
13538,460,15225,NULL,NULL
13539,5822,15226,NULL,NULL
13540,5823,15227,NULL,NULL
13541,5824,15228,NULL,NULL
13542,5825,15229,NULL,NULL
13543,5826,15230,NULL,NULL
13544,5827,15231,NULL,NULL
13545,5828,15232,NULL,NULL
13546,5829,15233,NULL,NULL
13547,5830,15234,NULL,NULL
13548,5831,15235,NULL,NULL
13550,5833,15237,NULL,NULL
13551,5833,15238,NULL,NULL
13552,5833,15239,NULL,NULL
13553,5834,15240,NULL,NULL
13554,5834,15241,NULL,NULL
13555,5834,15242,NULL,NULL
13556,5835,15243,NULL,NULL
13557,5835,15244,NULL,NULL
13558,5835,15245,NULL,NULL
13559,5836,15246,NULL,NULL
13560,5836,15247,NULL,NULL
13561,5836,15248,NULL,NULL
13562,5837,15249,NULL,NULL
13563,5837,15250,NULL,NULL
13564,460,15251,NULL,NULL
13565,460,15252,NULL,NULL
13566,5838,15253,NULL,NULL
13567,460,15254,NULL,NULL
13568,460,15255,NULL,NULL
13569,5839,15256,NULL,NULL
13571,5841,15258,NULL,NULL
13572,5842,15259,NULL,NULL
13573,490,15260,NULL,NULL
13574,5843,15261,NULL,NULL
13575,5844,15262,NULL,NULL
13576,490,15263,NULL,NULL
13577,5845,15264,NULL,NULL
13578,5845,15265,NULL,NULL
13579,5846,15266,NULL,NULL
13580,490,15267,NULL,NULL
13582,5847,15269,NULL,NULL
13583,5847,15270,NULL,NULL
13584,5848,15271,NULL,NULL
13585,5849,15272,NULL,NULL
13586,460,15273,NULL,NULL
13587,5850,15274,NULL,NULL
13588,5850,15275,NULL,NULL
13590,490,15277,NULL,NULL
13591,5850,15278,NULL,NULL
13592,5850,15279,NULL,NULL
13593,460,15280,NULL,NULL
13594,5851,15281,NULL,NULL
13595,5852,15282,NULL,NULL
13596,490,15283,NULL,NULL
13597,5853,15284,NULL,NULL
13598,490,15285,NULL,NULL
13599,490,15286,NULL,NULL
13600,5854,15287,NULL,NULL
13601,490,15288,NULL,NULL
13602,490,15289,NULL,NULL
13604,460,15291,NULL,NULL
13605,5855,15292,NULL,NULL
13606,490,15293,NULL,NULL
13607,5856,15294,NULL,NULL
13608,5857,15295,NULL,NULL
13609,5858,15296,NULL,NULL
13610,5859,15297,NULL,NULL
13611,5860,15298,NULL,NULL
13612,5861,15299,NULL,NULL
13613,5862,15300,NULL,NULL
13614,490,15301,NULL,NULL
13615,490,15302,NULL,NULL
13616,490,15303,NULL,NULL
13617,490,15304,NULL,NULL
13618,5863,15305,NULL,NULL
13619,5864,15306,NULL,NULL
13620,5865,15307,NULL,NULL
13621,5865,15308,NULL,NULL
13622,5866,15309,NULL,NULL
13624,5868,15311,NULL,NULL
13625,5869,15312,NULL,NULL
13626,5870,15313,NULL,NULL
13627,5871,15314,NULL,NULL
13628,5872,15315,NULL,NULL
13629,5873,15316,NULL,NULL
13630,490,15317,NULL,NULL
13631,10253,15318,NULL,NULL
13632,5875,15319,NULL,NULL
13633,5876,15320,NULL,NULL
13634,5877,15321,NULL,NULL
13635,5878,15322,NULL,NULL
13636,490,15323,NULL,NULL
13637,5879,15324,NULL,NULL
13638,490,15325,NULL,NULL
13639,5880,15326,NULL,NULL
13640,5881,15327,NULL,NULL
13641,5882,15328,NULL,NULL
13643,5883,15330,NULL,NULL
13644,5884,15331,NULL,NULL
13645,5885,15332,NULL,NULL
13646,5886,15333,NULL,NULL
13647,5887,15334,NULL,NULL
13648,5888,15335,NULL,NULL
13649,5889,15336,NULL,NULL
13650,2529,15337,NULL,NULL
13651,5890,15338,NULL,NULL
13652,5892,15339,NULL,NULL
13654,5894,15341,NULL,NULL
13655,5894,15342,NULL,NULL
13656,5894,15343,NULL,NULL
13657,5894,15344,NULL,NULL
13658,5894,15345,NULL,NULL
13659,5894,15346,NULL,NULL
13660,5894,15347,NULL,NULL
13661,5895,15348,NULL,NULL
13662,5895,15349,NULL,NULL
13663,5895,15350,NULL,NULL
13664,5895,15351,NULL,NULL
13665,5895,15352,NULL,NULL
13666,5895,15353,NULL,NULL
13667,5895,15354,NULL,NULL
13668,5899,15355,NULL,NULL
13669,5896,15356,NULL,NULL
13670,5896,15357,NULL,NULL
13671,5896,15358,NULL,NULL
13672,5896,15359,NULL,NULL
13673,5896,15360,NULL,NULL
13674,5896,15361,NULL,NULL
13675,5896,15362,NULL,NULL
13676,5897,15363,NULL,NULL
13677,5897,15364,NULL,NULL
13678,5897,15365,NULL,NULL
13679,5897,15366,NULL,NULL
13680,5897,15367,NULL,NULL
13681,5897,15368,NULL,NULL
13682,5897,15369,NULL,NULL
13683,4599,15370,NULL,NULL
13684,4599,15371,NULL,NULL
13685,4599,15372,NULL,NULL
13686,4599,15373,NULL,NULL
13687,4599,15374,NULL,NULL
13688,5900,15375,NULL,NULL
13689,5901,15376,NULL,NULL
13690,5902,15377,NULL,NULL
13691,5903,15378,NULL,NULL
13692,5479,15379,NULL,NULL
13693,5904,15380,NULL,NULL
13694,5905,15381,NULL,NULL
13695,5906,15382,NULL,NULL
13697,5908,15384,NULL,NULL
13698,5909,15385,NULL,NULL
13699,5910,15386,NULL,NULL
13700,5911,15387,NULL,NULL
13701,5912,15388,NULL,NULL
13702,5913,15389,NULL,NULL
13704,5915,15391,NULL,NULL
13705,5916,15392,NULL,NULL
13706,5917,15393,NULL,NULL
13707,5918,15394,NULL,NULL
13708,5919,15395,NULL,NULL
13709,5921,15396,NULL,NULL
13710,5922,15397,NULL,NULL
13711,5920,15398,NULL,NULL
13712,490,15399,NULL,NULL
13713,490,15400,NULL,NULL
13714,5923,15401,NULL,NULL
13715,5699,15402,NULL,NULL
13716,5699,15403,NULL,NULL
13717,5699,15404,NULL,NULL
13718,5699,15405,NULL,NULL
13719,5699,15406,NULL,NULL
13720,5699,15407,NULL,NULL
13721,518,15408,NULL,NULL
13722,5924,15409,NULL,NULL
13724,518,15411,NULL,NULL
13726,518,15413,NULL,NULL
13727,518,15414,NULL,NULL
13728,5926,15415,NULL,NULL
13729,5926,15416,NULL,NULL
13730,3374,15417,NULL,NULL
13731,3374,15418,NULL,NULL
13732,3374,15419,NULL,NULL
13733,3374,15420,NULL,NULL
13734,3374,15421,NULL,NULL
13740,3374,15427,NULL,NULL
13741,3374,15428,NULL,NULL
13742,3374,15429,NULL,NULL
13743,3374,15430,NULL,NULL
13744,3374,15431,NULL,NULL
13745,3374,15432,NULL,NULL
13746,3374,15433,NULL,NULL
13747,3374,15434,NULL,NULL
13748,3374,15435,NULL,NULL
13749,3374,15436,NULL,NULL
13750,3374,15437,NULL,NULL
13752,3374,15439,NULL,NULL
13753,3374,15440,NULL,NULL
13754,3374,15441,NULL,NULL
13755,3374,15442,NULL,NULL
13756,3374,15443,NULL,NULL
13757,3374,15444,NULL,NULL
13758,3374,15445,NULL,NULL
13759,3374,15446,NULL,NULL
13760,3374,15447,NULL,NULL
13761,3374,15448,NULL,NULL
13762,3374,15449,NULL,NULL
13763,3374,15450,NULL,NULL
13764,3374,15451,NULL,NULL
13765,3374,15452,NULL,NULL
13766,3374,15453,NULL,NULL
13767,3374,15454,NULL,NULL
13768,3374,15455,NULL,NULL
13769,3374,15456,NULL,NULL
13770,3374,15457,NULL,NULL
13771,3374,15458,NULL,NULL
13772,3374,15459,NULL,NULL
13773,3374,15460,NULL,NULL
13774,3374,15461,NULL,NULL
13775,3374,15462,NULL,NULL
13776,3374,15463,NULL,NULL
13777,3374,15464,NULL,NULL
13778,3374,15465,NULL,NULL
13779,3374,15466,NULL,NULL
13780,3374,15467,NULL,NULL
13781,3374,15468,NULL,NULL
13783,3374,15470,NULL,NULL
13784,3374,15471,NULL,NULL
13785,3374,15472,NULL,NULL
13786,3374,15473,NULL,NULL
13787,3374,15474,NULL,NULL
13788,3374,15475,NULL,NULL
13789,3374,15476,NULL,NULL
13790,3374,15477,NULL,NULL
13791,3374,15478,NULL,NULL
13792,3374,15479,NULL,NULL
13793,3374,15480,NULL,NULL
13794,3374,15481,NULL,NULL
13795,3374,15482,NULL,NULL
13796,3374,15483,NULL,NULL
13797,3374,15484,NULL,NULL
13798,3374,15485,NULL,NULL
13799,518,15486,NULL,NULL
13800,518,15487,NULL,NULL
13801,5927,15488,NULL,NULL
13802,3374,15489,NULL,2025-02-10 14:33:13.430
13803,3374,15490,NULL,NULL
13804,3374,15491,NULL,NULL
13805,3374,15492,NULL,NULL
13806,3374,15493,NULL,NULL
13807,3374,15494,NULL,NULL
13808,3374,15495,NULL,NULL
13809,3374,15496,NULL,NULL
13810,3374,15497,NULL,NULL
13811,3374,15498,NULL,NULL
13812,3374,15499,NULL,NULL
13813,3374,15500,NULL,NULL
13814,3374,15501,NULL,NULL
13815,3374,15502,NULL,NULL
13816,3374,15503,NULL,NULL
13817,3374,15504,NULL,NULL
13818,3374,15505,NULL,NULL
13819,3374,15506,NULL,NULL
13820,3374,15507,NULL,NULL
13821,3374,15508,NULL,NULL
13822,3374,15509,NULL,NULL
13823,3374,15510,NULL,NULL
13824,3374,15511,NULL,NULL
13825,3374,15512,NULL,NULL
13826,3374,15513,NULL,NULL
13827,3374,15514,NULL,NULL
13828,3374,15515,NULL,NULL
13829,3374,15516,NULL,NULL
13830,3374,15517,NULL,NULL
13831,3374,15518,NULL,NULL
13832,3374,15519,NULL,NULL
13833,3374,15520,NULL,NULL
13834,3374,15521,NULL,NULL
13835,3374,15522,NULL,NULL
13836,3374,15523,NULL,NULL
13837,3374,15524,NULL,NULL
13838,3374,15525,NULL,NULL
13839,3374,15526,NULL,NULL
13840,3374,15527,NULL,NULL
13841,3374,15528,NULL,NULL
13842,3374,15529,NULL,NULL
13843,3374,15530,NULL,NULL
13844,3374,15531,NULL,NULL
13845,3374,15532,NULL,NULL
13846,3374,15533,NULL,NULL
13847,3374,15534,NULL,NULL
13848,518,15535,NULL,NULL
13849,518,15536,NULL,NULL
13850,518,15537,NULL,NULL
13851,518,15538,NULL,NULL
13852,3374,15539,NULL,NULL
13854,3374,15541,NULL,NULL
13855,3374,15542,NULL,NULL
13856,3374,15543,NULL,NULL
13857,3374,15544,NULL,NULL
13858,3374,15545,NULL,NULL
13859,3374,15546,NULL,NULL
13860,3374,15547,NULL,NULL
13861,3374,15548,NULL,NULL
13862,3374,15549,NULL,NULL
13863,3374,15550,NULL,NULL
13864,3374,15551,NULL,NULL
13865,3374,15552,NULL,NULL
13866,3374,15553,NULL,NULL
13867,3374,15554,NULL,NULL
13868,3374,15555,NULL,NULL
13869,3374,15556,NULL,NULL
13871,3374,15558,NULL,NULL
13872,3374,15559,NULL,NULL
13873,3374,15560,NULL,NULL
13874,3374,15561,NULL,NULL
13875,3374,15562,NULL,NULL
13876,3374,15563,NULL,NULL
13877,3374,15564,NULL,NULL
13878,3374,15565,NULL,NULL
13879,3374,15566,NULL,NULL
13880,3374,15567,NULL,NULL
13881,3374,15568,NULL,NULL
13882,3374,15569,NULL,NULL
13883,3374,15570,NULL,NULL
13884,3374,15571,NULL,NULL
13885,3374,15572,NULL,NULL
13886,3374,15573,NULL,NULL
13887,3374,15574,NULL,NULL
13888,3374,15575,NULL,NULL
13889,3374,15576,NULL,NULL
13890,3374,15577,NULL,NULL
13891,3374,15578,NULL,NULL
13892,3374,15579,NULL,NULL
13893,3374,15580,NULL,NULL
13894,3374,15581,NULL,NULL
13895,3374,15582,NULL,NULL
13896,3374,15583,NULL,NULL
13897,3374,15584,NULL,NULL
13898,3374,15585,NULL,NULL
13899,3374,15586,NULL,NULL
13900,3374,15587,NULL,NULL
13901,3374,15588,NULL,NULL
13902,3374,15589,NULL,NULL
13903,3374,15590,NULL,NULL
13904,3374,15591,NULL,NULL
13905,3374,15592,NULL,NULL
13906,3374,15593,NULL,NULL
13907,3374,15594,NULL,NULL
13908,3374,15595,NULL,NULL
13909,5928,15596,NULL,NULL
13910,3374,15597,NULL,NULL
13911,5929,15598,NULL,NULL
13912,3758,15599,NULL,NULL
13913,5930,15600,NULL,NULL
13914,5931,15601,NULL,NULL
13915,3758,15602,NULL,NULL
13916,5933,15603,NULL,NULL
13917,5934,15604,NULL,NULL
13918,5935,15605,NULL,NULL
13919,447,15606,NULL,NULL
13920,5936,15607,NULL,NULL
13921,5937,15608,NULL,NULL
13922,5938,15609,NULL,NULL
13923,5939,15610,NULL,NULL
13924,5939,15611,NULL,NULL
13925,5939,15612,NULL,NULL
13926,5939,15613,NULL,NULL
13927,5939,15614,NULL,NULL
13928,5939,15615,NULL,NULL
13929,5939,15616,NULL,NULL
13930,5939,15617,NULL,NULL
13931,5939,15618,NULL,NULL
13932,5939,15619,NULL,NULL
13933,5939,15620,NULL,NULL
13935,5939,15622,NULL,NULL
13936,5939,15623,NULL,NULL
13937,5939,15624,NULL,NULL
13938,5939,15625,NULL,NULL
13939,5939,15626,NULL,NULL
13940,710,15627,NULL,NULL
13941,732,15628,NULL,NULL
13942,732,15629,NULL,NULL
13943,3758,15630,NULL,NULL
13944,5940,15631,NULL,NULL
13947,467,15634,NULL,NULL
13948,5941,15635,NULL,NULL
13949,2101,15636,NULL,NULL
13950,5942,15637,NULL,NULL
13951,5943,15638,NULL,NULL
13953,5945,15640,NULL,NULL
13954,5945,15641,NULL,NULL
13955,5946,15642,NULL,NULL
13956,5947,15643,NULL,NULL
13957,3860,15644,NULL,NULL
13958,3860,15645,NULL,NULL
13959,3860,15646,NULL,NULL
13960,3860,15647,NULL,NULL
13961,5948,15648,NULL,NULL
13962,5949,15649,NULL,NULL
13963,5950,15650,NULL,NULL
13964,3758,15651,NULL,NULL
13965,3758,15652,NULL,NULL
13966,5951,15653,NULL,NULL
13967,5953,15654,NULL,NULL
13968,5954,15655,NULL,NULL
13969,5955,15656,NULL,NULL
13971,5957,15658,NULL,NULL
13972,5958,15659,NULL,NULL
13974,5960,15661,NULL,NULL
13975,5961,15662,NULL,NULL
13976,5962,15663,NULL,NULL
